date,temp_90_180,temp_0_180,temp_0_90,temp_30_130,temp_180_549,dd_90_180,dd_0_180,dd_0_90,dd_30_130,dd_180_549
1995-08-08,10.0058481451712,9.69936719559397,9.36505342491733,9.42582181274696,10.225481092409,31380.5565585196,57079.1624638736,25698.605905354,34898.8858995885,36070.437449418
1995-08-09,10.0288934338877,9.73903480983129,9.42285290780732,9.46603598432101,10.2440494510982,31500.9681920633,57476.4336204603,25975.4654283971,35157.5434511527,36178.022519663
1995-08-10,10.0906046285598,9.81206494777413,9.50822990975636,9.54716454506087,10.2943946889244,31823.4091842249,58207.8304519579,26384.421267733,35679.3623538315,36469.7228276283
1995-08-11,10.1379444965093,9.90067431703247,9.64185663691424,9.64337482934456,10.3579425057284,32070.759994261,59095.2532850802,27024.4932908192,36298.1869023442,36837.9188781902
1995-08-12,10.1854207602928,9.96308778012567,9.72056380906658,9.70610346188838,10.3927108519317,32318.8234725297,59720.3241179586,27401.5006454289,36701.6574668661,37039.3666760922
1995-08-13,10.1313677781663,9.8963186324781,9.63992368754676,9.6461662480837,10.3414713596249,32036.3966409192,59051.6311042681,27015.234463349,36316.1413076744,36742.4850576669
1995-08-14,10.1530903216726,9.92036679130358,9.66650866057747,9.66411955839148,10.3345231261975,32149.8969307393,59292.4734149054,27142.5764841661,36431.616999574,36702.2269931883
1995-08-15,10.2268465441309,10.0116869721154,9.77698785650363,9.752637925669,10.3896857586721,32535.2731930837,60207.0450257361,27671.7718326524,37000.967137903,37021.8392857462
1995-08-16,10.2852752672214,10.0915228808872,9.88017502731813,9.83261520980246,10.4318128054075,32840.563271232,61006.6016520858,28166.0383808538,37515.3810294494,37265.923394531
1995-08-17,10.3820115943645,10.2349311455348,10.0744937039616,9.96142655017841,10.502304557554,33346.0105805546,62442.8354225308,29096.8248419762,38343.8955707476,37674.3526064679
1995-08-18,10.4625413488871,10.3406230302904,10.2076327975832,10.0548672797297,10.5538691873394,33766.7785479352,63501.3396483585,29734.5611004233,38944.9063432217,37973.1180714443
1995-08-19,10.5482590514265,10.4470612548697,10.3366732617572,10.143287942227,10.5997038379281,34214.6535437033,64567.3184675202,30352.6649238169,39513.6280444041,38238.6840369552
1995-08-20,10.5309707042418,10.4065977886029,10.270930046596,10.0956920492428,10.5758694403792,34124.3219296634,64162.0768528581,30037.7549231947,39207.4912607297,38100.5875375569
1995-08-21,10.5711085076865,10.4467895593827,10.311180685711,10.1391513176964,10.6105204741485,34334.0419526622,64564.5974372178,30230.5554845557,39487.0212754235,38301.3556272164
1995-08-22,10.6892529529961,10.6090654117878,10.521595703476,10.2839664277767,10.7110706299716,34951.3466794044,66189.7900990546,31238.4434196502,40418.4720634595,38883.9432300553
1995-08-23,10.7101938488452,10.6270170603046,10.5362866385667,10.3091174374376,10.7383198559459,35060.7628602162,66369.5758589506,31308.8129987344,40580.2433575988,39041.8252453506
1995-08-24,10.6915754670532,10.594667525614,10.4889589673635,10.2953811474353,10.7320542595265,34963.481815353,66045.5952690244,31082.1134536713,40491.8915403038,39005.5223796964
1995-08-25,10.6244092801056,10.4794762451352,10.3213812330851,10.2029590300743,10.6823464024029,34612.538488552,64891.9545950294,30279.4161064774,39897.4324814379,38717.5150555223
1995-08-26,10.6178447574848,10.4480411138562,10.2628168888126,10.1909236914735,10.6876631333812,34578.2388578579,64577.1317552701,29998.8928974122,39820.0211835578,38748.3201948106
1995-08-27,10.7266648022909,10.6026490102112,10.4673708236525,10.3358090624505,10.7877817109181,35146.8235919699,66125.5298372656,30978.7062452957,40751.9238896817,39328.4072330594
1995-08-28,10.8055290697593,10.7270770596315,10.6415004932604,10.4565474599523,10.8614366006969,35558.8893894926,67371.6767522097,31812.7873627171,41528.5132624134,39755.1636644378
1995-08-29,10.9043961437439,10.9122717976414,10.9208626727175,10.635388886066,10.9516780527992,36075.4698510617,69226.4020533785,33150.9322023168,42678.8213151768,40278.0226379186
1995-08-30,10.9784527734706,11.045039911194,11.1176741063097,10.7656531580168,11.0266966996229,36462.415741384,70556.0747106075,34093.6589692235,43516.6811123639,40712.6806776151
1995-08-31,10.9685316236709,11.0386616859416,11.1151605534498,10.7720570344992,11.0358959917914,36410.5777336806,70492.1967847049,34081.6190510243,43557.870845899,40765.9813764393
1995-09-01,10.9546184075192,10.9947179577259,11.0384591163542,10.7638007528183,11.0181528653964,36337.881179288,70052.1003466249,33714.2191673368,43504.7664421275,40663.1777021065
1995-09-02,11.0357432291696,11.0905897510086,11.1504171156451,10.8743768282992,11.066190537307,36761.7583724111,71012.2563563511,34250.49798394,44215.9917596206,40941.5079731569
1995-09-03,11.1300635417198,11.2262180172141,11.3311046841156,11.0020184443131,11.1264921623093,37254.5820054859,72370.5734423995,35115.9914369136,45036.9826338217,41290.8955884203
1995-09-04,11.2327030188786,11.3920549454343,11.5658782891198,11.1500071377507,11.1975894387648,37790.8732736409,74031.4302785248,36240.5570048839,45988.8459100127,41702.8332082033
1995-09-05,11.3584563331228,11.6031360103371,11.8700360757744,11.3339304650626,11.2895398852581,38447.9343405664,76145.4071435258,37697.4728029594,47171.8407512829,42235.5940951854
1995-09-06,11.3955044134667,11.6479001638484,11.9232170314359,11.3721050208803,11.3003648648197,38641.5105603635,76593.7201409415,37952.2095805779,47417.379494302,42298.3140267655
1995-09-07,11.3740598483148,11.5727159889799,11.789412927388,11.3227493031013,11.2483170797298,38529.462707445,75840.7506296337,37311.2879221886,47099.9235175476,41996.7491599545
1995-09-08,11.2906339602565,11.4033577702326,11.526318502409,11.1830929598681,11.1408880919084,38093.56244234,74144.6280688793,36051.0656265393,46201.6539178714,41374.3056045175
1995-09-09,11.1845680459236,11.1994485154354,11.2156803428256,11.0069065302013,11.0166023944884,37539.3680399507,72102.4768820852,34563.1088421345,45068.4228022546,40654.1942736656
1995-09-10,11.1921351410056,11.166381456001,11.1382889707925,11.0038705078864,10.9875781858789,37578.9061117545,71771.3102818504,34192.4041700959,45048.8951067254,40486.0280089825
1995-09-11,11.2105048422123,11.1780240647112,11.1425935715079,11.0235984467436,10.9673842662109,37674.8878005594,71887.9110080823,34213.0232075229,45175.7852094546,40369.0244384259
1995-09-12,11.1918532375913,11.1382457245069,11.0797698882092,10.9858108382957,10.9193850242355,37577.4331664145,71489.5309309363,33912.0977645218,44932.735311918,40090.9168304205
1995-09-13,11.1651870810515,11.0759331141934,10.9785736200736,10.9417515622813,10.8802084863459,37438.1024984941,70865.4701386467,33427.3676401526,44649.3460485935,39863.9279698879
1995-09-14,11.1756838128598,11.0607667283756,10.9354135412295,10.9382107319352,10.8710304317732,37492.9479221925,70713.5787846819,33220.6308624893,44626.5714278072,39810.7503216937
1995-09-15,11.2284872241083,11.1120608616845,10.9850613327359,10.9984141855723,10.8991180371247,37768.8457459658,71227.2895297706,33458.4437838048,45013.8000416011,39973.4899071008
1995-09-16,11.295399123242,11.2160338611021,11.1294611064713,11.1015805263844,10.9545735714415,38118.4604189396,72268.5791189373,34150.1186999977,45677.3659457043,40294.7992729321
1995-09-17,11.3540198939098,11.3494239123186,11.3444105503532,11.2195764714122,11.018966720407,38424.7539456785,73604.4804818705,35179.726536192,46436.3158641234,40667.8931780383
1995-09-18,11.370420196276,11.3973572858121,11.4267406454835,11.2527201420475,11.0513249787293,38510.4455255419,74084.5332174078,35574.0876918659,46649.4959536493,40855.3769267574
1995-09-19,11.2998872891382,11.2667949885673,11.2306974373182,11.1183384904471,11.0032692295793,38141.9110857472,72776.9518105015,34635.0407247543,45785.1531705558,40576.9419161826
1995-09-20,11.2063123174404,11.0858918690966,10.9545355345253,10.9433015153861,10.9487339910808,37652.981858626,70965.2070690021,33312.2252103761,44659.3153469637,40260.964744322
1995-09-21,11.1677442576226,11.0095398058749,10.8369681439998,10.875971989793,10.9582083606806,37451.4637460783,70200.5411558375,32749.0774097592,44226.2518383488,40315.8592417836
1995-09-22,11.2106214725658,11.091823533745,10.962237055595,10.9560655403375,11.038062479392,37675.4971941561,71024.6126904562,33349.1154963002,44741.4135554507,40778.5340055972
1995-09-23,11.3355620190344,11.3015985588074,11.2645507342382,11.1548265569927,11.1821236652771,38328.3115494549,73125.5095664561,34797.1980170012,46019.8444145769,41613.2245166153
1995-09-24,11.4509964907954,11.5354893191771,11.6276552958566,11.3740178937224,11.3132185404378,38931.4566644058,75467.9255315587,36536.4688671529,47429.6830924228,42372.7882232964
1995-09-25,11.5621142376724,11.7503521804817,11.9556848007696,11.5772449753852,11.436600123065,39512.0468918383,77619.7770875245,38107.7301956862,48736.8396816775,43087.6611130387
1995-09-26,11.6346766811766,11.8778911615119,12.1431929693933,11.6997077825458,11.5113845242636,39891.1856591478,78897.0799825415,39005.8943233937,49524.5204573348,43520.961933583
1995-09-27,11.7386934338432,12.0709051713087,12.4332864506944,11.90083979131,11.5855483578561,40434.6731918305,80830.1152906567,40395.4420988262,50818.201537706,43950.6671854183
1995-09-28,11.7878556510649,12.1681295181141,12.5829376507512,12.005349743663,11.5958243202833,40691.5457768142,81803.8171239123,41112.2713470981,51490.4095512405,44010.2061117217
1995-09-29,11.791947385904,12.1845366344667,12.6127785600909,12.033246735924,11.5678740008189,40712.9250913486,81968.1343941838,41255.2093028352,51669.8430054635,43848.2619607449
1995-09-30,11.8230837652087,12.2166808068618,12.646022047496,12.0816506861584,11.5629810104426,40875.6126732156,82290.0582807213,41414.4456075057,51981.1772133708,43819.9119745046
1995-10-01,11.7125715990129,12.0443021972887,12.4061586432159,11.926662663679,11.4398288696986,40298.1866048425,80563.6865058467,40265.4999010041,50984.2942527831,43106.3684710339
1995-10-02,11.67238697521,11.9436454186418,12.2395379795878,11.8421105638793,11.3601741062765,40088.2219454721,79555.6088676974,39467.3869222254,50440.4551468715,42644.8487717658
1995-10-03,11.6354451518467,11.8854477333825,12.1581540984189,11.7987124463196,11.3024316115686,39895.2009183988,78972.7590498254,39077.5581314266,50161.3184547275,42310.2887574285
1995-10-04,11.4511669505427,11.5936939522349,11.7491644290286,11.526260389102,11.1350818849125,38932.3473165855,76050.8449316323,37118.4976150468,48408.9068227038,41340.6644411832
1995-10-05,11.398972764674,11.4686612980795,11.5446785396334,11.4195131339314,11.0606851962517,38659.6326954216,74798.6429002658,36139.0102048442,47722.3084774464,40909.6100270823
1995-10-06,11.3947467367116,11.4486966163783,11.5075459110043,11.4013517739342,11.03617068998,38637.551699318,74598.6966130287,35961.1449137107,47605.4946099445,40767.5729777441
1995-10-07,11.3545298713446,11.3704998760991,11.3879201839995,11.3229147635275,10.9865879829745,38427.4185777754,73815.5562591329,35388.1376813576,47100.987759009,40480.2907733545
1995-10-08,11.3599931342821,11.3599444881454,11.3598914242488,11.3129502424428,10.9818619858367,38455.9641266242,73709.8440487757,35253.8799221516,47036.8959593922,40452.9083459377
1995-10-09,11.4009762274278,11.4164201432736,11.4332665859237,11.3706561888068,11.0244981028001,38670.1007883102,74275.4477348849,35605.3469465747,47408.0606064051,40699.9420076236
1995-10-10,11.4911696197798,11.5774644801186,11.6715961388388,11.5330661305838,11.1197872763338,39141.3612633497,75888.3067683876,36746.9455050379,48452.681351915,41252.0474790782
1995-10-11,11.575482431211,11.7304480543292,11.8994867559561,11.6867712369161,11.196461823559,39581.8957030773,77420.4372641072,37838.5415610299,49441.3125958443,41696.2998057008
1995-10-12,11.520616260767,11.7007564547892,11.8972559357424,11.6510284824763,11.1646787501231,39295.2199625075,77123.0758947134,37827.8559322059,49211.4151992872,41512.1486782134
1995-10-13,11.4770925323744,11.6394343079967,11.8165190214886,11.5922537050314,11.12689390683,39067.808481656,76508.9345945865,37441.1261129305,48833.3758307621,41293.2232961729
1995-10-14,11.4636623789605,11.6158060156021,11.7817664543186,11.5654496853587,11.1058982679203,38997.6359300688,76272.297246255,37274.6613161862,48660.9723762274,41171.5745643303
1995-10-15,11.4982086541151,11.6655506435858,11.8480896613279,11.6123993375179,11.1307310853006,39178.1402177513,76770.4896955118,37592.3494777605,48962.952538915,41315.4559082314
1995-10-16,11.5810408768528,11.8247353107555,12.0905606588018,11.7628910042304,11.1954747810111,39610.9385815561,78364.7241372168,38753.7855556607,49930.9149392098,41690.5808811784
1995-10-17,11.653703549567,11.948050615402,12.269128573437,11.8766501146966,11.2441844711319,39990.6010464877,79599.726913251,39609.1258667633,50662.6135377288,41972.8048257381
1995-10-18,11.6019217753567,11.9034607419299,12.2323837273881,11.8237607406987,11.2078277297423,39720.0412762389,79153.1593304277,39433.1180541888,50322.4290841743,41762.1538661271
1995-10-19,11.4786490990143,11.7020347034357,11.9457068919747,11.6236518991263,11.0981351681681,39075.9415423498,77135.8775549084,38059.9360125586,49035.3290151805,41126.5951643661
1995-10-20,11.4710682662224,11.6955219102974,11.9403591316528,11.6231998152364,11.0957508687963,39036.3316910118,77070.6519316286,38034.3202406168,49032.4212116003,41112.7805338055
1995-10-21,11.4003970007206,11.6005565487417,11.8188934252366,11.5209318345774,11.0331330817086,38667.0743287653,76119.5738356486,37452.4995068833,48374.6335600019,40749.9730754197
1995-10-22,11.2354164969451,11.3280324453534,11.4290592366756,11.2453027777513,10.8996759032574,37805.0511965379,73390.2449402139,35585.1937436759,46601.7874664962,39976.7221834734
1995-10-23,11.1591479557439,11.219376702911,11.2850750753427,11.1420003562721,10.8333903328086,37406.5480687618,72302.0576796532,34895.5096108913,45937.3462915421,39592.6635882929
1995-10-24,11.1289212090875,11.190254895979,11.2571585523482,11.1063147670999,10.8091122212045,37248.6133174822,72010.40278323,34761.7894657478,45707.8165819869,39451.9962096587
1995-10-25,11.1207521780227,11.1971681017125,11.2805236760924,11.1094115986836,10.8044676348505,37205.9301301688,72079.6385386512,34873.7084084824,45727.7354027331,39425.085476324
1995-10-26,11.1332239159001,11.2637934664994,11.4062205858902,11.1817609635807,10.8073023482334,37271.0949605778,72746.8915669918,35475.796606414,46193.0865177512,39441.5098056644
1995-10-27,11.0556955706289,11.1770346250763,11.309392988226,11.087905615026,10.7488088264025,36866.009356536,71878.0017701387,35011.9924136028,45589.4089158475,39102.598340176
1995-10-28,10.9184715489808,10.9993649378724,11.0876045948575,10.9029370287656,10.6211246079966,36149.0138434246,70098.639852792,33949.6260093674,44399.6909690201,38362.7959787324
1995-10-29,10.7331251706418,10.7568804821594,10.7827931131989,10.6517749342636,10.4741945768783,35180.5790166035,67670.1580288261,32489.5790122226,42784.2163771838,37511.4833784327
1995-10-30,10.5499431825155,10.5203165014825,10.4879992972243,10.4144217820365,10.3263228859316,34223.4531286433,65300.9697623476,31077.5166337043,41257.5609020591,36654.714801088
1995-10-31,10.4304688427793,10.3835790009698,10.3324308958643,10.2825962833525,10.2437296230185,33599.199703522,63931.5436947122,30332.3439911902,40409.6592945233,36176.1694357693
1995-11-01,10.3215787076166,10.2624968650166,10.1980495523685,10.1592096080309,10.1678677930757,33030.2487472966,62718.9061031416,29688.657355845,39616.0361988545,35736.6259930804
1995-11-02,10.2041413338247,10.1267496086207,10.0423296160965,10.0186641285224,10.0879844726701,32416.6384692341,61359.3973303363,28942.7588611022,38712.0476746559,35273.7820346504
1995-11-03,10.0125193453149,9.88380528178458,9.74340215402972,9.77116949340579,9.94219950192554,31415.4135792702,58926.3098970726,27510.8963178024,37120.162181586,34429.1039141566
1995-11-04,9.87599188163092,9.70302093310009,9.51434176690519,9.59449009871138,9.8451153723035,30702.0575815216,57115.7546449974,26413.6970634759,35983.7603149116,33866.5984671265
1995-11-05,9.79131712359817,9.61380242475393,9.42016687121297,9.51184734162777,9.80795691167234,30259.6319708005,56222.2312839106,25962.5993131101,35452.2021013498,33651.3023462296
1995-11-06,9.7044376033074,9.52443150365004,9.32807829473362,9.42770280057926,9.76407295954116,29805.6864772812,55327.1815090552,25521.495031774,34910.9844133258,33397.0387275815
1995-11-07,9.70038217527302,9.54161713910338,9.36843398378264,9.45584792654211,9.78381747651227,29784.4968658015,55499.2956481204,25714.7987823188,35092.0138635188,33511.4384589121
1995-11-08,9.83329760251861,9.72669888396993,9.61041948847581,9.65391772173331,9.89951319850063,30478.9799731597,57352.8893229589,26873.9093497992,36365.9987861887,34181.7794721127
1995-11-09,9.83672642276475,9.78164309804894,9.72155742547271,9.71249686186758,9.91361104327289,30496.8955589458,57903.1556269601,27406.2600680143,36742.7798155323,34263.4623847231
1995-11-10,9.76567358536156,9.70840459928712,9.64593477627274,9.64888376192495,9.86342862701448,30125.6444835141,57169.6720618606,27044.0275783464,36333.6203567013,33972.7054649219
1995-11-11,9.87666909465664,9.84102132396807,9.80213622963659,9.80702247887975,9.94773227487545,30705.596019581,58497.8285595402,27792.2325399593,37350.7685841546,34461.1608006284
1995-11-12,9.94104372288051,9.94654836306349,9.95255290272029,9.92301228741156,9.98787006680379,31041.9534520507,59554.6818560809,28512.7284040302,38096.8150326312,34693.7191670612
1995-11-13,9.99766425495085,10.0337663442626,10.0731470157978,10.0196128214411,10.0224724310827,31337.7957321182,60428.1699377895,29090.3742056713,38718.1496675089,34894.2052656934
1995-11-14,10.0677715734432,10.1324217912805,10.2029431666876,10.1183030762425,10.0541127828182,31704.1064712405,61416.2042396739,29712.0977684334,39352.9253863916,35077.5294636488
1995-11-15,10.1382727997397,10.2388912443855,10.3486472722088,10.2280706389731,10.1005442351319,32072.47537864,62482.4958125204,30410.0204338804,40058.9503498748,35346.5532983542
1995-11-16,10.1900938245497,10.3280309135028,10.4784946483212,10.3159425376755,10.1376709657836,32343.2402332723,63375.2295987308,31031.9893654585,40624.1424023286,35561.6655757502
1995-11-17,10.2495345122093,10.4269451842969,10.620467263975,10.4146120672205,10.1908595131625,32653.8178262934,64365.8560207337,31712.0381944403,41258.784816362,35869.8400192633
1995-11-18,10.3572876416068,10.5754637375459,10.8134533202769,10.5829589978354,10.2689658283048,33216.8279273957,65853.2693315223,32636.4414041266,42341.5922740772,36322.388009198
1995-11-19,10.3448461827636,10.5876101713462,10.8524205764285,10.6000914968891,10.2558280998429,33151.8213049397,65974.9158660322,32823.0945610926,42451.7885079905,36246.2680104896
1995-11-20,10.2806267345893,10.5329740738451,10.8082381338892,10.5537793171773,10.197846555768,32816.274688229,65427.7353495583,32611.4606613293,42153.9085680842,35910.3229441196
1995-11-21,10.3132240772875,10.571870921262,10.8540065704827,10.60242024136,10.2143094849445,32986.5958038271,65817.2872764394,32830.6914726123,42466.7669924274,36005.7091557682
1995-11-22,10.389521776077,10.6775541761207,10.991744007066,10.7194078229507,10.2533010787706,33385.2512800023,66875.7050738484,33490.4537938461,43219.2311172187,36231.6264503971
1995-11-23,10.5107019749127,10.8155335041891,11.148048063786,10.8666115757703,10.3083726929775,34018.4178189188,68257.5680444539,34239.150225535,44166.0456553549,36550.7113831118
1995-11-24,10.6373992660799,10.9633904807556,11.3189863255741,11.0260822890125,10.3709966743639,34680.4111652672,69738.3556647673,35057.9444995001,45191.7612829283,36913.5547312647
1995-11-25,10.7312589448063,11.0775975872994,11.455388695238,11.1493470041714,10.4054542943143,35170.8279866129,70882.1398368031,35711.3118501902,45984.5999308303,37113.2021812573
1995-11-26,10.7304972028105,11.0783366867857,11.4577649339194,11.1566892109443,10.3715397500281,35166.8478846848,70889.5419181585,35722.6940334737,46031.8250047937,36916.7013116628
1995-11-27,10.7036877815818,11.0334813342778,11.3932248233878,11.1133401735248,10.3103351479613,35026.7686587647,70440.3155627921,35413.5469040275,45753.0039961115,36562.0818472877
1995-11-28,10.7416839040894,11.0626959491702,11.4128604451089,11.1504658263927,10.3134352048775,35225.2983988673,70732.8999309391,35507.6015320718,45991.796195358,36580.0435770601
1995-11-29,10.8179654820969,11.1463909577435,11.5046421289864,11.2437398428924,10.3459852336333,35623.8696439564,71571.1054418013,35947.2357978448,46591.7346694842,36768.6384436712
1995-11-30,10.8948558649421,11.2353028853409,11.6066673282604,11.3443821435481,10.3976415137577,36025.6218943223,72461.5583966896,36435.9365023673,47239.0659473017,37067.934930712
1995-12-01,10.9080592059619,11.2478898095634,11.6185818562895,11.3678128430516,10.3884499328591,36094.6093511507,72587.6164427772,36493.0070916265,47389.7722065076,37014.6789109856
1995-12-02,10.875821987516,11.1964247604124,11.5461428164425,11.3299373230765,10.3543777499897,35926.1698847711,72072.1939755306,36146.0240907595,47146.1568620279,36817.2646834403
1995-12-03,10.8528680966245,11.1515060732365,11.4772646176619,11.2951767408157,10.3304752151543,35806.2358048633,71622.3333234638,35816.0975186005,46922.5767969266,36678.7733966038
1995-12-04,10.8622822127844,11.1420132596382,11.4471478566761,11.3038031163612,10.3443213691334,35855.4245617986,71527.262795277,35671.8382334784,46978.0616444349,36758.9980127588
1995-12-05,10.8221040372943,11.0826493681243,11.3668559137584,11.2424327852378,10.3183972174401,35645.4935948625,70932.7334217653,35287.2398269028,46583.3276746497,36608.7934778482
1995-12-06,10.7702130623083,11.0259322952834,11.3048744648648,11.1750681861339,10.2983678891396,35374.3632505611,70364.7119372636,34990.3486867026,46150.0385732129,36492.7435496748
1995-12-07,10.7288691440068,10.983419228472,11.2610860742613,11.1191113603114,10.3068207050984,35158.3412774354,69938.9435731471,34780.6022957116,45790.1242695227,36541.7191653401
1995-12-08,10.6804953031163,10.9362904831745,11.2153154969122,11.0604424866493,10.3074204143514,34905.5879587829,69466.9491889924,34561.3612302095,45412.7660741285,36545.1938807517
1995-12-09,10.6977669687961,10.9266108834998,11.1762370743822,11.0578633309759,10.3475602289079,34995.8324119598,69370.0079982504,34374.1755862907,45396.176944837,36777.7639662921
1995-12-10,10.8632662813914,11.0821433489926,11.3208975615637,11.2323133941052,10.473973351922,35860.5663202703,70927.6656401605,35067.0993198901,46518.2397508845,37510.2016010359
1995-12-11,11.088054886476,11.3287563328178,11.5913168875434,11.4914342148209,10.6318835993141,37035.0867818371,73397.4946731702,36362.4078913331,48184.9048697278,38425.1335744262
1995-12-12,11.252477891555,11.5275462303082,11.827594679157,11.7049623182975,10.7444190911982,37894.1969833747,75388.3754965365,37494.1785131618,49558.3176312894,39077.1642144024
1995-12-13,11.4042201493132,11.6959329274271,12.0141373670191,11.8906618684092,10.8226073227815,38687.0502801612,77074.7682681829,38387.7179880217,50752.7371376082,39530.1868281961
1995-12-14,11.4848427034679,11.7851278863933,12.1126832268494,11.9957734225735,10.8471000858004,39108.3031256199,77968.0557822287,38859.7526566088,51428.8146539927,39672.0978971273
1995-12-15,11.5490481335709,11.8526146319193,12.1837492778213,12.0697868433607,10.8724681411606,39443.7764979079,78643.9355386719,39200.159040764,51904.8689764962,39819.0804098845
1995-12-16,11.5483908262065,11.8467953022017,12.1722991408395,12.0684590604497,10.8446696452233,39440.3420669287,78585.6549515501,39145.3128846213,51896.3286768124,39658.0159244239
1995-12-17,11.5536934420466,11.8395620589309,12.1513916044883,12.0609918188881,10.8326008757502,39468.0482346937,78513.2140201926,39045.1657854989,51848.299379088,39588.0894740969
1995-12-18,11.5737747497621,11.8662304885258,12.1852453601416,12.0783509292619,10.8283946940526,39572.9730675072,78780.2983425856,39207.3252750784,51959.9531770125,39563.7188573405
1995-12-19,11.5602355357534,11.8561016953972,12.1788367025243,12.0623071894203,10.8056896815091,39502.2306743115,78678.858479403,39176.6278050914,51856.7598423511,39432.1660146639
1995-12-20,11.5381202058886,11.8232031383591,12.1341756482043,12.0263213117802,10.7841545065346,39386.6780757681,78349.3794306666,38962.7013548985,51625.29867737,39307.3912108615
1995-12-21,11.5206336431754,11.7965396819252,12.0975019058224,11.9987602508731,10.7728420735835,39295.3107855916,78082.3449144811,38787.0341288894,51448.0259336159,39241.8469743431
1995-12-22,11.5188229289024,11.7805660350616,12.0660791310285,11.9904282422938,10.7721987514106,39285.8498035148,77922.3688411415,38636.5190376267,51394.4344544336,39238.1195656732
1995-12-23,11.5075123078729,11.7580828129873,12.0314086771257,11.9700805954948,10.7638163481951,39226.7518086359,77697.1993720681,38470.4475634322,51263.5583902225,39189.5519214422
1995-12-24,11.4884100222588,11.7239230476926,11.9808239992358,11.9424836639516,10.7526041617528,39126.942366302,77355.0893226415,38228.1469563395,51086.054926537,39124.5885131955
1995-12-25,11.470248629592,11.6911377763367,11.9320867934017,11.918480400771,10.7485141547607,39032.049089618,77026.7448300123,37994.6957403943,50931.665937759,39100.8910126835
1995-12-26,11.4672451176298,11.677541373566,11.9069355149576,11.914016271639,10.7541149385829,39016.3557396159,76890.576856263,37874.2211166471,50902.9526591823,39133.3419541493
1995-12-27,11.4842138527883,11.6853937022466,11.9048435380336,11.9294614842954,10.770323648681,39105.0173808187,76969.2179279998,37864.2005471811,51002.2962669879,39227.2552204579
1995-12-28,11.5054025881385,11.6962368021912,11.9044014720087,11.9423677391658,10.7805498038895,39215.7285230234,77077.811573945,37862.0830509216,51085.3092983142,39286.505563736
1995-12-29,11.5469878976282,11.7357724813926,11.9417013853944,11.9821167312208,10.7946190790389,39433.0117651075,77473.7614011467,38040.7496360391,51340.9748152122,39368.0229439512
1995-12-30,11.5672242452126,11.7647387307738,11.9801903355874,12.0077259740236,10.7918948517199,39538.7466812357,77763.8583886996,38225.1117074639,51505.6934649199,39352.2387708649
1995-12-31,11.5743965914061,11.7686544368491,11.9805536523897,12.008476524381,10.7777067471654,39576.222190097,77803.0741850436,38226.8519949466,51510.5210048184,39270.0328930765
1996-01-01,11.5549054444934,11.7405584906429,11.9430714689584,11.9768864508517,10.7497463145602,39474.3809474781,77521.6932837889,38047.3123363108,51307.3336518779,39108.0301465616
1996-01-02,11.5301730808929,11.7046943938195,11.8950647195066,11.9382081118781,10.7176832335367,39345.1543476656,77162.5143541023,37817.3600064367,51058.5545755997,38922.2566551119
1996-01-03,11.505450249581,11.670753667013,11.8510689814351,11.9021720153474,10.688304938583,39215.9775540605,76822.5979751349,37606.6204210743,50826.7704027146,38752.0388141498
1996-01-04,11.4388238985601,11.5809470092438,11.7359769159916,11.804916016615,10.6358029470542,38867.8548699766,75923.1842975766,37055.3294275999,50201.2198188677,38447.8422752321
1996-01-05,11.3668600267015,11.4878690354225,11.6198673800085,11.7036516166417,10.5893982945638,38491.8436395153,74991.0083897561,36499.1647502407,49549.8871982396,38178.9737187028
1996-01-06,11.3568811224479,11.4730797322241,11.5998308253515,11.7044695810199,10.5808812601606,38439.7038647905,74842.8935182244,36403.1896534339,49555.1483451203,38129.6260213703
1996-01-07,11.3835643810348,11.5360025055115,11.7022841757393,11.767438148263,10.6035794463339,38579.1238909066,75473.0650926978,36893.9412017912,49960.1621696279,38261.1393120587
1996-01-08,11.3834227985144,11.5723487064131,11.7784317687869,11.7963756167212,10.602821719255,38578.3841222376,75837.072294727,37258.6881724894,50146.2879667506,38256.7490413636
1996-01-09,11.3667776004421,11.5782657441174,11.8089600135753,11.7953254611461,10.5893018404829,38491.41296231,75896.3314273357,37404.9184650257,50139.5333660916,38178.4148637578
1996-01-10,11.3342119385851,11.5498265035328,11.7850219318943,11.7606029131471,10.5612288991855,38321.2573791072,75611.5124328807,37290.2550537735,49916.1979373619,38015.760241881
1996-01-11,11.3073756026594,11.5216822152763,11.7554509106674,11.7259483485441,10.548842324261,38181.0375238955,75329.6473859921,37148.6098620966,49693.2997778356,37943.9924267679
1996-01-12,11.2898042306147,11.5098321964986,11.749841825255,11.7034544989557,10.5481666400373,38089.2271049619,75210.9694479331,37121.7423429713,49548.6193372831,37940.077512376
1996-01-13,11.2859147765448,11.5030016329993,11.7398030578375,11.6903551120255,10.5542666337751,38068.9047074467,75142.5613544881,37073.6566470414,49464.3640805483,37975.4208760932
1996-01-14,11.2832349418496,11.4916651662296,11.7190238139092,11.6762933671725,10.5575791930636,38054.9025711641,75029.0266397894,36974.1240686253,49373.9189376533,37994.6138446108
1996-01-15,11.3164311365548,11.5216891630748,11.7455875322954,11.7036269057591,10.5875742631956,38228.3526884988,75329.7169681937,37101.3642796949,49549.7282578424,38168.4052809551
