date,mld_0_180,mld_0_90,mld_30_130
3/1/97,11.9707844,10.72544184,12.34530888
4/1/97,10.82798018,10.2615298,11.16400858
5/1/97,10.22823052,9.915960066,10.58818249
6/1/97,10.34302636,9.995706928,10.72554299
7/1/97,10.21901562,9.915448868,10.60259854
8/1/97,10.1760648,9.887077388,10.54575033
9/1/97,10.27352412,9.935641182,10.63496666
10/1/97,13.51295316,12.01366039,14.32874009
11/1/97,18.36452177,15.65747858,20.13514519
12/1/97,30.59316727,22.45998822,34.26423655
1/1/98,30.36544983,19.58628957,32.62243859
2/1/98,34.44218561,20.92000473,36.52293276
3/1/98,14.27435409,11.90963163,15.08109482
4/1/98,11.47505382,10.71700708,11.93159537
5/1/98,10.38019834,10.00899807,10.73451902
6/1/98,10.33990266,10.00056331,10.727719
7/1/98,10.33959029,10.00899807,10.73179901
8/1/98,10.51982755,10.12555118,10.95483982
9/1/98,10.44360937,10.07213101,10.83352738
10/1/98,11.13035396,10.35942419,11.42023351
11/1/98,15.55491331,12.84870206,16.38234755
12/1/98,19.88732362,15.23241758,21.10510072
1/1/99,15.42231241,12.57444442,16.00589818
2/1/99,22.8899765,16.42964292,25.032523
3/1/99,17.08536821,13.10251179,18.27057842
4/1/99,11.80257336,10.83560498,12.24494051
5/1/99,10.97354441,10.4989812,11.45096963
6/1/99,10.66023769,10.20299765,11.09165632
7/1/99,10.41424663,10.06625223,10.82835936
8/1/99,10.18543589,9.88656619,10.54765434
9/1/99,10.49483799,10.12427318,10.90669565
10/1/99,10.72677242,10.18331653,11.08431229
11/1/99,13.5773013,11.98171053,14.1111393
12/1/99,17.39086569,13.6206108,18.3494587
1/1/00,15.39045071,12.43233142,15.58783266
2/1/00,14.95141522,12.34542779,15.66535295
3/1/00,12.99957371,11.22922731,13.37755263
4/1/00,10.38628955,9.987783362,10.729351
5/1/00,10.37676227,9.997240522,10.75464709
6/1/00,10.25571905,9.950977117,10.62843864
7/1/00,10.34271399,9.99519573,10.729351
8/1/00,10.39238075,10.04478192,10.80306327
9/1/00,10.2593113,9.947654332,10.63904667
10/1/00,10.8781155,10.2630634,11.23663285
11/1/00,13.31241187,11.5162649,13.70313781
12/1/00,15.59645846,12.38402323,16.19738688
1/1/01,18.6725182,13.92554031,19.26637404
2/1/01,14.4222611,12.05353383,15.14392705
3/1/01,11.59063058,10.61962389,12.02543571
4/1/01,11.4228881,10.60888874,11.85951511
5/1/01,10.50374052,10.07647619,10.8941836
6/1/01,10.5070204,10.07647619,10.9213837
7/1/01,10.44735781,10.09257892,10.84467942
8/1/01,10.28024006,9.960434277,10.66162276
9/1/01,10.26883857,9.945098342,10.63904667
10/1/01,10.794869,10.30242563,11.19148068
11/1/01,13.2483761,11.66297868,13.66288167
12/1/01,19.26383387,15.06627828,20.66745113
1/1/02,18.80652476,14.23277021,20.09135303
2/1/02,13.50623722,11.14411287,13.95528273
3/1/02,11.95922672,10.8072335,12.37006097
4/1/02,10.57636645,10.09948009,10.92519171
5/1/02,10.84547287,10.32236235,11.27607299
6/1/02,10.79955454,10.33923188,11.30354509
7/1/02,10.29945079,9.988550159,10.68773485
8/1/02,10.46641235,10.10587006,10.88058355
9/1/02,10.25462576,9.935896781,10.6189186
10/1/02,10.87218048,10.29450206,11.28831303
11/1/02,12.3510944,11.08660311,12.78486247
12/1/02,19.25711793,15.53734709,21.13746884
1/1/03,18.62269525,13.90867078,19.75923983
2/1/03,14.64794814,12.28306166,15.39906398
3/1/03,13.62212634,11.6351184,14.17097951
4/1/03,11.08724695,10.20376445,11.35495328
5/1/03,10.46406958,10.06574103,10.84984744
6/1/03,10.49593128,10.14804388,10.94640779
7/1/03,10.32772024,10.01896643,10.74866307
8/1/03,10.17934468,9.898834938,10.55445437
9/1/03,10.32116048,9.97398102,10.71003893
10/1/03,10.77784485,10.18587252,11.15448855
11/1/03,12.74186878,11.22539333,13.20456
12/1/03,17.98639835,14.50063788,19.38768648
1/1/04,21.0212253,15.12608843,22.49393777
2/1/04,16.05486087,12.63706616,16.69542069
3/1/04,11.99655489,10.4744437,12.05181981
4/1/04,10.59901325,10.09922449,10.94042377
5/1/04,10.25915511,9.942031155,10.62463062
6/1/04,10.32475273,9.999285313,10.70487091
7/1/04,10.18168745,9.910336889,10.55799038
8/1/04,10.13327016,9.859983902,10.50331818
9/1/04,10.35552114,9.975259015,10.74594306
10/1/04,10.7125596,10.14574349,11.00162399
11/1/04,12.92319934,11.48048105,13.24971216
12/1/04,14.52081371,12.49878714,14.95216635
1/1/05,17.08817954,13.8795325,17.75676855
2/1/05,12.84682497,11.28929306,13.28996831
3/1/05,11.79570123,10.92966538,12.39671706
4/1/05,13.07298057,11.36801752,13.8111222
5/1/05,10.40862397,10.03327997,10.80115926
6/1/05,10.63321772,10.24287108,11.14904853
7/1/05,10.22385735,9.933340792,10.60885456
8/1/05,10.29476525,9.977815004,10.68610285
9/1/05,10.63837182,10.12989636,11.0576562
10/1/05,10.6272827,10.11737201,10.98856794
11/1/05,11.92486606,10.67917844,12.29906871
12/1/05,15.47104206,12.87042797,16.73431683
1/1/06,20.53361634,14.98116384,22.76621076
2/1/06,15.40341404,11.98477772,15.94850597
3/1/06,17.03460815,13.40181812,18.33694666
4/1/06,11.74509735,10.55265697,12.17666826
5/1/06,10.65133516,10.13526394,11.03453611
6/1/06,10.39659774,10.03685835,10.79327123
7/1/06,10.31913008,10.02458961,10.71520695
8/1/06,10.45110624,10.0969241,10.84495142
9/1/06,10.70084574,10.20785403,11.12837645
10/1/06,11.20407319,10.39367445,11.57853809
11/1/06,14.07365661,12.2728377,14.80474182
12/1/06,18.42933846,14.19724196,19.15838964
1/1/07,17.53799178,13.32999483,17.74779251
2/1/07,14.44350223,12.04637706,14.54498087
3/1/07,13.01378652,11.10066106,13.46323294
4/1/07,10.91622459,10.34817784,11.27607299
5/1/07,10.56965051,10.15520065,10.97823191
6/1/07,10.30179357,9.970402635,10.67767081
7/1/07,10.31022755,9.96452386,10.69290287
8/1/07,10.24712888,9.935896781,10.61211858
9/1/07,10.22948,9.930784803,10.60069453
10/1/07,10.53966303,10.06753022,10.88112755
11/1/07,11.60749854,10.52633028,12.02489171
12/1/07,16.41596014,13.28015304,17.54188777
1/1/08,17.92782905,14.30382671,19.73176773
2/1/08,14.30277972,12.27897207,15.21763932
3/1/08,11.98968276,10.82640342,12.48511738
4/1/08,10.89467109,10.32133995,11.26600895
5/1/08,10.72817808,10.28913449,11.15068053
6/1/08,10.83235335,10.40952158,11.30871311
7/1/08,10.40878016,10.04222593,10.82291934
8/1/08,10.28476942,9.958900684,10.6749508
9/1/08,10.56449641,10.14829948,11.00652001
10/1/08,11.31480821,10.50204839,11.78199483
11/1/08,12.33328933,10.91560744,12.52727754
12/1/08,14.47520775,12.33469264,14.84118995
1/1/09,13.22026284,11.42527168,13.77440207
2/1/09,12.43043628,11.31485295,12.91297494
3/1/09,14.19329417,12.11436637,15.05688673
4/1/09,11.34089108,10.6400718,11.84156305
5/1/09,10.59635811,10.17922695,11.01141603
6/1/09,10.31741205,9.977048207,10.69426287
7/1/09,10.24525467,9.95992308,10.6458467
8/1/09,10.22385735,9.929762407,10.59770252
9/1/09,10.20714557,9.904969312,10.57539844
10/1/09,11.20157423,10.56722611,11.56874605
11/1/09,14.72588436,12.40753833,15.44693615
12/1/09,16.39425045,13.34916475,17.25438272
1/1/10,19.48124312,15.24366393,21.06457257
2/1/10,17.34073037,13.56489023,18.431875
3/1/10,14.93564055,12.35181776,15.9003618
4/1/10,13.06298474,11.42808327,13.72244988
5/1/10,10.94199508,10.34383266,11.34896925
6/1/10,10.45907167,10.13091876,10.88330356
7/1/10,10.53732025,10.16465781,10.97904791
8/1/10,10.28679983,9.978070603,10.67739881
9/1/10,10.24135005,9.934618787,10.61239058
10/1/10,11.20969584,10.42332392,11.57146606
11/1/10,13.4015934,11.35830477,13.79670615
12/1/10,19.81594716,15.44942106,21.76715113
1/1/11,16.99493721,12.81291821,17.73364846
2/1/11,13.88576629,11.71972164,14.1388834
3/1/11,16.10312197,12.92384815,17.27369479
4/1/11,11.47005591,10.43763746,11.95308345
5/1/11,10.55731191,10.12682917,10.94613579
6/1/11,10.34162069,10.01666604,10.75029508
7/1/11,10.31116466,9.991361747,10.71085493
8/1/11,10.2880493,9.96452386,10.68202283
9/1/11,10.29507762,9.966057454,10.67631081
10/1/11,10.71833844,10.06292944,11.10797638
11/1/11,13.01269323,11.34603602,13.48472102
12/1/11,14.45490372,12.45329054,15.09061486
1/1/12,15.93756608,12.93662809,16.90186944
2/1/12,14.07006436,11.62515004,14.60917311
3/1/12,13.3131928,11.68291539,13.98357083
4/1/12,11.2214097,10.47291011,11.73249065
5/1/12,10.7248982,10.25897381,11.14959253
6/1/12,10.42393008,10.03583596,10.82835936
7/1/12,10.23541502,9.925417226,10.60858256
8/1/12,10.25446957,9.938197172,10.64176668
9/1/12,10.38972561,10.01078726,10.77885518
10/1/12,10.9644857,10.42281272,11.28450502
11/1/12,13.83656808,12.48805199,14.72368552
12/1/12,22.1971407,17.45842857,24.87258641
1/1/13,16.38050619,12.79144791,17.20569454
2/1/13,13.90200951,11.87282539,14.44488451
3/1/13,11.3457328,10.47393251,11.76349876
4/1/13,11.30965411,10.61374511,11.76567477
5/1/13,10.47750147,10.11174884,10.87867955
6/1/13,10.3508356,10.01129846,10.74403906
7/1/13,10.44032949,10.08337736,10.85120745
8/1/13,10.1668499,9.875575436,10.5354143
9/1/13,10.31116466,9.96938024,10.66570277
10/1/13,11.06600582,10.33897628,11.43818558
11/1/13,11.95688395,10.89106994,12.26071657
12/1/13,14.20001012,12.63962215,15.00031053
1/1/14,12.61161065,11.26782275,13.10854365
2/1/14,12.9441281,11.52265487,13.65064162
3/1/14,11.5503349,10.66946568,11.99143559
4/1/14,10.81860909,10.26536379,11.2227608
5/1/14,10.36801592,10.00516409,10.76280712
6/1/14,10.55262636,10.15238907,10.96979988
7/1/14,10.20964453,9.915448868,10.58247047
8/1/14,10.26743291,9.930529204,10.6461187
9/1/14,10.32006719,9.958900684,10.66407076
10/1/14,11.17189912,10.58588483,11.56249003
11/1/14,14.27185513,12.50057634,15.0209826
12/1/14,22.42189064,17.07809738,24.66124165
1/1/15,16.31490857,13.06442755,17.45348745
2/1/15,14.84005545,12.68102917,15.84188159
3/1/15,11.36353787,10.46089696,11.67101843
4/1/15,10.94137034,10.24670507,11.25784892
5/1/15,10.61853635,10.21833359,11.04405615
6/1/15,10.48062517,10.1214616,10.89826362
7/1/15,10.18403022,9.897556943,10.5634304
8/1/15,10.20823887,9.91723806,10.58192647
9/1/15,10.54060013,10.06957502,10.9208397
10/1/15,11.25217811,10.54498901,11.61199421
11/1/15,14.60812102,12.7216694,15.40015198
12/1/15,21.72874247,17.4515274,23.93146299
1/1/16,19.51341719,15.1329896,20.94190013
2/1/16,16.53606625,12.68026238,17.0283499
3/1/16,17.66293962,13.75071065,19.15539763
4/1/16,10.61478792,10.13756433,10.9200237
5/1/16,10.36536078,10.01308765,10.74866307
6/1/16,10.26181026,9.95736709,10.64312669
7/1/16,10.45954022,10.12810717,10.88139955
8/1/16,10.36864066,10.05679507,10.76171912
9/1/16,10.39691011,10.01513245,10.76715914
10/1/16,11.22765709,10.50051479,11.54127395
11/1/16,17.89487406,15.03381722,19.80928801
12/1/16,18.71062729,14.2110443,20.15200925
1/1/17,16.85702603,13.4071857,17.79049667
2/1/17,16.37988145,12.78608033,17.64606415
3/1/17,13.86936689,11.52521086,14.69267741
4/1/17,13.19808459,11.32354331,13.71347385
5/1/17,10.78549791,10.33795388,11.24207287
6/1/17,10.40893634,10.06062905,10.81448731
7/1/17,10.63149969,10.26408579,11.11749641
8/1/17,10.3548964,10.03430237,10.76090312
9/1/17,10.34271399,10.01283206,10.73723903
10/1/17,10.98307169,10.34766664,11.41044148
11/1/17,13.88420444,12.41980708,14.94672633
12/1/17,15.50212284,12.75029648,16.29367523
1/1/18,18.21005499,14.36849324,19.51362293
2/1/18,14.80647572,12.23347546,15.15453509
3/1/18,11.31652625,10.53323146,11.72650663
4/1/18,11.43382103,10.59866478,11.93132337
5/1/18,10.62166005,10.20197526,11.00026399
6/1/18,10.4381429,10.05117189,10.83624739
7/1/18,10.34146451,10.00388609,10.727991
8/1/18,10.23931964,9.934874386,10.61538259
9/1/18,10.43658105,10.05883986,10.8123113
10/1/18,10.56824484,10.05270549,10.89744761
11/1/18,12.34875162,11.19727745,12.83436665
12/1/18,18.10228748,14.67981272,19.66240747
1/1/19,18.82917156,13.96950332,20.1362332
2/1/19,17.30730682,13.75352224,18.41582694
3/1/19,11.85895607,10.49335802,12.25446055
4/1/19,10.94324456,10.17769336,11.32176916
5/1/19,10.26587106,9.91723806,10.61647059
6/1/19,10.20558373,9.899346136,10.56723841
7/1/19,10.15513603,9.856149918,10.51882224
8/1/19,10.12499237,9.848481951,10.49597415
9/1/19,10.15466748,9.854871924,10.50603819
10/1/19,10.80111639,10.14012032,11.14442451
11/1/19,12.38842256,11.20647901,12.84415869
12/1/19,14.68871238,12.37098768,15.46325621
1/1/20,17.30793156,13.38954938,18.27792244
2/1/20,12.97926968,11.05823163,13.35769656
3/1/20,10.93090596,10.33923188,11.21840878
4/1/20,10.58323859,10.05398348,10.95755983
5/1/20,10.25243917,9.914426472,10.61266258
6/1/20,10.18871577,9.874553041,10.55826238
7/1/20,10.21479863,9.871230255,10.5647904
8/1/20,10.1760648,9.864073485,10.54493433
9/1/20,10.14795153,9.866118276,10.51637423
10/1/20,10.47562725,9.994684533,10.84930344
11/1/20,12.46526549,11.06283242,12.98043119
12/1/20,15.16835591,12.34823938,15.7640893
1/1/21,14.76321253,12.03078552,15.08272683
2/1/21,12.71875343,10.95803686,13.15831983
3/1/21,11.93564281,10.57463848,12.18918031
4/1/21,10.47234737,10.00593089,10.83135137
5/1/21,10.46719328,10.00056331,10.81693532
6/1/21,10.17590861,9.867140672,10.5348703
7/1/21,10.19137091,9.862028694,10.5639744
8/1/21,10.18621681,9.888355382,10.56207039
9/1/21,10.19152709,9.874553041,10.55010235
10/1/21,11.45068899,10.49259123,11.84428306
11/1/21,14.99748974,12.14478264,15.55872856
12/1/21,17.03851277,13.37574703,17.75676855
1/1/22,18.34348321,12.76963814,19.70787854
2/1/22,11.76426659,10.50048577,12.18635713
3/1/22,11.46386759,10.24969485,11.57024675
4/1/22,10.51396486,10.03885719,10.79436862
5/1/22,10.37432297,9.936807907,10.68387056
6/1/22,10.16823856,9.908888764,10.51357918
7/1/22,10.17161699,9.914183774,10.52027604
8/1/22,10.16711241,9.906963306,10.51357918
9/1/22,10.17696618,9.909851493,10.52171108
10/1/22,10.20202289,9.931994261,10.53032131
11/1/22,11.92868366,10.97029754,12.22079808
12/1/22,16.62695774,13.36845561,17.84854543
1/1/23,24.47533901,14.21950809,25.15672427
2/1/23,15.90284694,11.8800765,16.24656278
3/1/23,13.63619997,11.29136768,13.85770003
4/1/23,12.09169305,10.47449208,12.57716627
5/1/23,10.20314903,9.929106074,10.54419336
6/1/23,10.36728456,9.995053014,10.73218356
7/1/23,10.23834104,9.931512897,10.58628786
8/1/23,10.1654232,9.906963306,10.51262249
9/1/23,10.25973778,9.960394768,10.58580951
10/1/23,11.02607899,10.42346744,11.27510692
11/1/23,12.89829391,11.32024955,13.07799513
12/1/23,16.47380211,13.12151561,17.23769687
1/1/24,22.11775588,14.41831164,23.43467664
2/1/24,17.70045481,11.79006133,17.58688986
3/1/24,16.78236565,12.44808664,17.30179531
4/1/24,10.36109077,9.956543852,10.69535088
5/1/24,10.28282374,9.973872975,10.62886071
6/1/24,10.20709054,9.934401084,10.54515006
7/1/24,10.24988402,9.957506581,10.60494338
8/1/24,10.17133545,9.910814222,10.5178843
9/1/24,10.19188759,9.917553326,10.53558313
10/1/24,10.38727363,10.01093804,10.71352805
11/1/24,12.78708716,11.54937907,13.17270775
12/1/24,19.48483047,13.52008544,20.25080189
1/1/25,13.33946095,10.75223941,13.54294799
