"year","pred.fit","pred.lwr","pred.upr"
2010,0.333911750871328,-0.14196004708339,0.809783548826047
2011,-0.0802801076114275,-0.655006001719379,0.494445786496524
2012,-0.658065480586603,-1.43532073669765,0.119189775524446
2013,0.0816196489088221,-0.832047311567231,0.995286609384875
2014,0.0644066371477809,-0.885343353010967,1.01415662730653
