"","fitted_LFO","var","year","Y_Rec","sd","residual_LFO","Type","fitted_LOO","residuals_loo"
"1",-0.0395925481045526,"DDpre",2010,0.474934,NA,NA,"predicted",-0.0115042548282151,0.486438254828215
"2",-0.113779049689518,"DDpre",2011,-0.448451,NA,NA,"predicted",-0.117846782251727,-0.330604217748273
"3",-0.210180736181679,"DDpre",2012,-0.218587,NA,NA,"predicted",-0.184974184191649,-0.0336128158083509
"4",-0.138094723418302,"DDpre",2013,0.0738459,NA,NA,"predicted",-0.116261184008131,0.190107084008131
"5",-0.129014925748311,"DDpre",2014,0.0104437,NA,NA,"predicted",-0.120511754215474,0.130955454215474
"6",-0.0711993532626496,"DDegg",2010,0.474934,NA,NA,"predicted",-0.0528006783819893,0.527734678381989
"7",0.0118948646068719,"DDegg",2011,-0.448451,NA,NA,"predicted",-0.0123638878213081,-0.436087112178692
"8",-0.163530819065704,"DDegg",2012,-0.218587,NA,NA,"predicted",-0.138356257455964,-0.0802307425440358
"9",0.0935739137034295,"DDegg",2013,0.0738459,NA,NA,"predicted",0.0796090081349531,-0.00576310813495309
"10",-0.251139177260507,"DDegg",2014,0.0104437,NA,NA,"predicted",-0.207095176734961,0.217538876734961
"11",0.028002330501249,"DDlarv",2010,0.474934,NA,NA,"predicted",0.0753869253208089,0.399547074679191
"12",-0.121129667214659,"DDlarv",2011,-0.448451,NA,NA,"predicted",-0.123171737955788,-0.325279262044212
"13",-0.230752006154941,"DDlarv",2012,-0.218587,NA,NA,"predicted",-0.188925411499439,-0.0296615885005612
"14",-0.199870432405849,"DDlarv",2013,0.0738459,NA,NA,"predicted",-0.163775598076402,0.237621498076402
"15",-0.0766346962874963,"DDlarv",2014,0.0104437,NA,NA,"predicted",-0.0722009146757931,0.0826446146757931
"16",-0.0624693592202767,"DDpjuv",2010,0.474934,NA,NA,"predicted",-0.0540457231500026,0.528979723150003
"17",-0.0304578648734446,"DDpjuv",2011,-0.448451,NA,NA,"predicted",-0.0702901398796233,-0.378160860120377
"18",-0.0641766894292959,"DDpjuv",2012,-0.218587,NA,NA,"predicted",-0.0618857916752004,-0.1567012083248
"19",-0.0817156484780809,"DDpjuv",2013,0.0738459,NA,NA,"predicted",-0.0672863051096411,0.141132205109641
"20",-0.0422612089386455,"DDpjuv",2014,0.0104437,NA,NA,"predicted",-0.0396884923942007,0.0501321923942007
"21",-0.0577956543126462,"DDben",2010,0.474934,NA,NA,"predicted",-0.0542309766430766,0.529164976643077
