year,month,day,31N,32N,33N,34N,35N,36N,37N,38N,39N,40N,41N,42N,43N,44N,45N,46N,47N
1997,6,13,0.804701447,1.216634512,1.244828582,1.961172342,1.892253041,3.381267786,2.868628979,3.003545046,3.469841957,3.503609419,1.676036716,1.920388103,1.435997486,0.638418853,0.711351693,0.92041719,0.134294391
1997,6,14,0.293057352,0.672159314,0.271355957,-0.039405704,-0.030620784,0.807404876,0.919954896,1.703974009,3.110115528,4.26565361,2.374938726,2.944724321,2.098062277,0.908290446,0.744053483,1.382493258,0.147994697
1997,6,15,0.310654789,0.530144453,0.179593027,-0.161014169,-0.134087637,-0.030664816,0.147033542,0.173475921,1.303246975,2.307094812,1.279538274,1.911218166,1.524778366,0.674890101,0.272624671,1.081497431,-0.192986622
1997,6,16,0.540243745,0.831993818,0.466410786,0.28929323,0.253968418,0.552964568,0.60533917,0.679015577,1.228011847,1.348900318,0.583595037,0.881025076,0.798768997,0.367310166,-0.010777399,0.632643819,-0.465921193
1997,6,17,0.534663916,0.873735487,0.54804337,0.482029885,0.581234932,1.132337689,1.095914841,1.183739781,1.082266212,0.831786513,0.010228351,0.209776029,0.095780671,-0.231296897,-0.411491215,-0.21780026,-1.009827256
1997,6,18,0.317334622,0.633134246,0.454089195,0.778651893,1.180217743,1.898121476,1.652131557,1.745264173,1.765387774,1.829481602,0.770505011,0.804533303,0.796872318,0.224016771,0.419748396,0.196548343,-0.333580911
1997,6,19,0.211789504,0.516310155,0.347543299,0.302799672,0.302009642,1.191798687,1.451596975,2.257912159,2.387108088,2.677155256,1.340995073,1.556410789,1.202442884,0.484527528,0.529633582,0.533570409,-0.213071465
1997,6,20,0.327199697,0.667815685,0.423565477,0.393071592,0.541363358,1.362078667,1.608206511,2.039945126,2.058475256,2.061524153,0.980446994,1.3070122,0.917762995,0.296067238,0.217288747,0.518737972,-0.422506005
1997,6,21,0.297899365,0.74210012,0.551948726,0.719828606,0.753770947,1.471618056,1.42188859,1.812875509,1.808316946,1.484175086,0.574190676,0.876822174,0.676827013,0.119787186,0.207516879,0.543569446,-0.401410758
1997,6,22,0.463976383,0.995010734,0.756551027,0.954131722,0.837486863,1.577313066,1.392253995,1.70568347,1.769247651,1.463939667,0.541537702,0.601452827,0.621943295,-0.064265907,0.155660242,0.496811688,-0.352467507
1997,6,23,0.633125782,1.197881699,0.892731249,1.037861347,0.817867577,1.762094259,1.540859699,1.874333143,2.051043272,1.877123952,0.982544184,1.088482738,1.092963219,0.328981519,0.430549085,0.72533071,-0.245856851
1997,6,24,0.491096616,1.025510073,0.634863377,0.601390123,0.543521404,1.563961148,1.513202548,2.10433507,2.584408283,2.717270613,1.671565533,2.027163506,1.72064209,0.659462333,0.398151129,0.741896868,-0.411892325
1997,6,25,0.237052903,0.757456303,0.454820096,0.312023461,0.50424099,1.440453887,1.603697538,2.191318989,2.100579739,1.71468246,0.723541617,1.058582067,0.901901603,0.293801188,0.054556664,0.649019837,-0.436930507
1997,6,26,-0.017450273,0.462392747,0.381767631,0.147319376,0.561363876,1.402770519,1.662549615,2.164577961,2.00540781,1.676285028,0.734964609,0.805927515,0.705985665,-0.022020862,-0.277286708,-0.03897804,-0.96589762
1997,6,27,-0.032006428,0.30039227,0.40825814,0.346524179,0.64554882,1.190190196,1.322898149,1.772100687,1.750692844,1.527912974,0.657507062,0.847961426,0.827131689,0.069482967,0.080422252,0.200406209,-0.535425663
1997,6,28,0.361056805,0.497199625,0.724416375,0.91107142,0.826341331,1.161827683,0.830502927,0.883142948,0.850420117,0.690449059,0.256560087,0.553016484,0.795804918,0.170154542,0.310926735,0.368000835,-0.275526255
1997,6,29,0.832387805,0.761527956,0.93607223,1.046298146,0.686239481,0.76811862,0.282965958,0.08309716,0.035829,-0.144298077,-0.214801908,-0.041952297,0.297911108,-0.043700844,0.067701116,0.256976783,-0.327519745
1997,6,30,1.004886866,0.957141161,1.017984509,0.947373629,0.510663986,0.4973194,0.137314573,-0.114830852,0.054373596,-0.046025474,-0.025592808,0.236905634,0.605120897,0.29938525,0.392817616,0.583323836,-0.163623378
1997,7,1,1.054820538,1.090516448,1.144324303,0.97691524,0.70366478,0.859247506,0.499432057,0.276521266,0.477602154,0.494274765,0.21492058,0.417220563,0.595304847,0.030457776,0.056915656,0.408491522,-0.383594036
1997,7,2,0.545291066,0.675543547,0.905508935,1.067682743,1.021963835,1.601924539,1.249070406,1.446835995,1.629533172,1.765501499,1.106081486,1.383839488,1.376810312,0.425137758,0.361411333,0.57997191,-0.284023106
1997,7,3,0.305803359,0.409203798,0.593358457,0.62631762,0.580956459,1.213661432,1.017983675,1.350051403,1.519977212,1.707637906,1.009482503,1.2918818,1.556926847,0.668045163,0.496223569,0.913404524,-0.152581424
1997,7,4,0.212630957,0.376537621,0.645083249,0.818225026,0.631611586,1.047279477,0.856739044,1.031722307,1.17105186,1.367702007,0.685043693,0.890715957,1.056647062,0.405391335,0.313386142,1.10657692,-0.081513286
1997,7,5,0.113634676,0.311822653,0.53068471,0.937400103,0.71113503,1.113351464,0.843112946,1.034024477,1.044885039,0.955853403,0.380031228,0.527485967,0.701041698,0.104839996,-0.081420623,0.656896889,-0.364877433
1997,7,6,0.118005455,0.343851566,0.385799646,0.918625474,0.883906305,1.531543136,1.340041876,1.615317106,1.369889855,1.128426075,0.407387674,0.528867245,0.703722596,-0.010902405,-0.098731957,0.390596151,-0.394784093
1997,7,7,0.062625438,0.471833616,0.514777124,0.98761493,0.86035955,1.720945477,1.534991145,2.442417622,2.549013615,2.533277035,1.241581202,1.157098889,1.084560275,0.148263723,0.018824738,0.209167451,-0.592858076
1997,7,8,0.202217668,0.39248684,0.311737478,0.157402575,0.172997445,1.322205544,1.704901695,2.819141388,2.352662325,1.996376872,0.672415316,0.579624295,0.601035476,-0.254177451,-0.370829374,-0.600677371,-1.205439806
1997,7,9,0.138921738,0.095496699,0.213624597,0.33871612,0.549902022,1.441541672,1.561347723,2.067621708,1.441136718,0.96487546,0.290372878,0.378235519,0.654727221,-0.033348337,0.331098258,0.19997865,-0.230637878
1997,7,10,0.223983169,0.094018072,0.36642316,0.793709993,0.818995953,1.571499825,1.585785866,2.382739067,2.485933542,2.4310956,1.339279413,1.196366191,1.174791574,0.230682671,0.4265095,0.455271125,-0.217931718
1997,7,11,0.367368162,0.287347317,0.42327857,0.609621346,0.392875761,1.238307714,1.467495441,2.491005898,2.625852346,2.572076321,1.421654463,1.557762384,1.573310137,0.533089042,0.510532498,0.773328781,-0.154185444
1997,7,12,0.326255828,0.394868672,0.372211784,0.406532288,0.236724049,0.523133993,0.496546447,0.977481306,1.64709425,2.378384113,1.939942241,2.290871859,2.250800133,0.999010623,0.660703719,1.210282087,-0.014702171
1997,7,13,0.16512835,0.302719653,0.102302417,-0.007524133,-0.078979813,-0.096139044,0.097999945,0.291927159,0.885367036,1.318785548,1.316302299,1.93010664,1.954194546,0.936471283,0.441424727,1.143269181,-0.165522143
1997,7,14,0.235779852,0.321251541,0.03334114,0.015949801,-0.059753463,-0.125462815,0.048768975,0.016293317,0.693407714,1.114794016,0.818763971,1.402913213,1.416314125,0.724476457,0.335713834,1.014821529,-0.134065509
1997,7,15,0.532625914,0.637300014,0.42932564,0.501315117,0.253005564,0.250806272,0.359086514,0.374014497,1.027348042,1.456436634,0.756457448,1.072946906,1.122611165,0.562596738,0.317383289,0.890470207,-0.093023181
1997,7,16,0.642216325,0.797242403,0.725894451,0.869111121,0.560371816,0.821871877,0.848204672,1.050513148,1.496923923,1.798715591,1.127471447,1.367295861,1.638757467,0.918859124,0.744075179,1.146809101,0.061081946
1997,7,17,0.321970284,0.597234845,0.798148692,1.114058256,0.756416857,1.21282661,1.121796012,1.321592093,1.421123743,1.552109241,0.832194448,0.892185628,0.961717904,0.523881137,0.503168702,1.144091129,0.121527791
1997,7,18,0.253860295,0.422516823,0.785750628,1.253024817,0.80451411,1.361897945,1.354943514,1.655034184,1.898683429,2.15913415,1.523043513,1.638769865,1.535437584,0.714517832,0.549608171,0.985838652,-0.028805077
1997,7,19,0.417507052,0.326508164,0.532589853,0.696315706,0.254580647,0.723841667,0.879726768,1.208747625,1.804984093,2.195678949,1.497263908,1.956558228,1.842342496,1.023946404,0.864216626,1.202906847,0.061762244
1997,7,20,0.230570421,-0.012815922,0.200679719,0.105518043,0.056662798,0.294688016,0.656448543,0.834424675,1.490141392,1.636748791,0.892162204,1.271949053,1.115965605,0.628147602,0.562841535,1.055733442,-0.025433868
1997,7,21,0.139011815,-0.114345461,0.157224983,-0.044807643,0.057951227,0.201966792,0.648287058,0.942461371,1.535762072,1.531520844,0.615337074,0.811935663,0.595629692,0.288343698,0.186726332,0.565409243,-0.338439703
1997,7,22,0.122303993,-0.029918373,0.048127271,-0.096604675,-0.099938832,-0.033461511,0.396786749,0.753364682,1.199799657,1.432790518,0.555186987,0.777822018,0.593565464,0.28380695,0.245750651,0.426713198,-0.276528269
1997,7,23,0.262769282,0.161577761,0.027627617,0.11469537,-0.040127635,-0.043903545,0.130617663,0.116419882,0.763813972,1.259649158,0.911836147,1.406219602,1.345816612,0.844615221,0.826649189,0.851105571,0.053690434
1997,7,24,0.50165844,0.32551077,0.087265983,0.224726334,0.013190523,0.072780773,0.134114742,-0.020765752,0.623888075,1.07243371,1.103502989,1.728344321,1.700402498,1.150451064,1.008100271,1.230134726,0.18655163
1997,7,25,0.616014004,0.455563426,0.177995697,0.251061678,0.050905034,0.111142978,0.223724157,0.118870229,0.890189946,1.451939225,1.462771654,2.158075094,2.021889448,1.314142346,1.100375891,1.46144855,0.340677142
1997,7,26,0.341134071,0.325471938,0.135135174,0.178604737,0.044538438,0.112487704,0.2299494,0.180780232,1.00415957,1.773890018,1.780933619,2.584857941,2.334687233,1.409412384,1.118155122,1.365643382,0.190333486
1997,7,27,0.165763304,0.236051083,0.088550866,0.060277015,-0.025354475,0.018558517,0.090498805,-0.088175923,0.670938194,1.324907422,1.238693833,1.908376694,1.631224394,1.03397584,0.938032866,1.217002988,0.174167484
1997,7,28,0.117093325,0.216053545,0.095053621,0.103665486,0.026410118,0.08848609,0.203897148,0.20752883,1.138418913,1.801599026,1.224166751,1.631679058,1.171441913,0.748093605,0.680954039,1.049035907,0.132593989
1997,7,29,0.097725242,0.16358535,0.040098883,0.071978629,-0.000888914,0.11069259,0.43690896,0.682702839,1.620004892,2.089179754,0.988153875,1.405982494,0.873366475,0.493589938,0.446227193,0.830172539,0.016780764
1997,7,30,0.153008297,0.179001898,0.059793204,0.098181054,0.106199399,0.281911731,0.666857719,0.703599393,1.244909644,1.444537401,0.518731594,0.949963212,0.655628502,0.372714162,0.368844569,0.704639316,-0.032736868
1997,7,31,0.158955574,0.163400039,0.132764176,0.395802498,0.514295399,0.672634125,0.843565583,0.567344069,0.740819931,0.914245784,0.194321781,0.508332074,0.333491385,0.216705874,0.29191801,0.613330007,-0.057028666
1997,8,1,0.278209955,0.240364507,0.312778234,0.653181553,0.562187433,0.73195827,0.880829573,0.718750596,0.805298269,0.984451592,0.132014543,0.375086457,0.239784166,0.086764477,0.208436117,0.450280607,-0.115578905
1997,8,2,0.422233552,0.3563568,0.47238493,0.865206003,0.65530479,0.82207346,0.868510664,0.646121204,0.715401351,0.883993924,0.100129753,0.249483779,0.140021533,-0.052873746,0.063584819,0.189702421,-0.277169913
1997,8,3,0.433268189,0.346568227,0.445824772,0.840281844,0.520447493,0.692018807,0.786096632,0.677581966,0.852745652,0.908048034,0.176556826,0.227660492,0.14938581,-0.063025042,0.143341348,0.230652332,-0.19718188
1997,8,4,0.594761729,0.501530886,0.419036478,0.721437693,0.416638166,0.562758565,0.803826809,0.788512647,0.864038646,0.79498148,0.163839161,0.185400158,0.117538266,-0.057620063,0.129835144,0.182412535,-0.210941136
1997,8,5,0.510182559,0.476145566,0.29060784,0.625963569,0.520556569,0.742901862,1.106436968,1.234124541,1.551466823,1.583331227,0.882109404,0.962213755,0.893583119,0.381263673,0.510588944,0.506158233,0.029990971
1997,8,6,-0.064157784,0.083855212,0.109534204,0.789922833,0.667897701,0.975068152,1.425720811,1.729483843,2.22840023,2.338334084,1.33677125,1.487602115,1.16689992,0.528050125,0.681146324,0.874167502,0.273432821
1997,8,7,-0.167109728,-0.103966549,-0.048648298,0.192359388,0.006362677,0.194489479,0.914487362,1.490259886,2.37440443,3.028812408,2.188091993,2.446145296,1.851646185,0.899469256,0.86081028,1.062647343,0.400406152
1997,8,8,0.04220283,0.122850284,0.026345968,0.109868199,-0.221666992,-0.509931564,-0.112660676,-0.080934942,0.933262229,2.330416918,2.57533741,3.299232483,2.650587797,1.201727271,1.120330334,1.360553741,0.641931951
1997,8,9,0.232419148,0.320185661,0.197731704,0.154452011,-0.230978489,-0.422857672,-0.201568976,-0.454401791,0.053984702,0.639722586,0.960232317,1.781228185,1.709758878,0.8548522,0.745365262,0.987118542,0.163039327
1997,8,10,0.315971971,0.393251628,0.321804106,0.26054281,-0.157720521,-0.330619037,-0.003858224,-0.441415071,-0.146658808,-0.089087456,-0.245228291,-0.061564371,0.216251597,0.47955513,0.428251684,0.675846159,0.059778631
1997,8,11,0.501106381,0.53221041,0.4990623,0.527550876,0.074304074,-0.130148619,0.177461505,-0.328922004,0.065323234,0.260835141,0.035521343,0.005628482,-0.021794021,0.121635824,0.260495871,0.382483572,-0.032741219
1997,8,12,0.235856727,0.270697385,0.199699119,0.344350159,0.168264046,0.037945896,0.370478392,0.014214516,0.589255691,0.728622556,0.497711599,0.773717523,0.714300513,0.51376909,0.647192955,0.560244203,0.105520651
1997,8,13,0.197684184,0.224850312,0.06388554,0.136408195,0.05831556,-0.149021521,0.091529682,-0.319670439,0.272568285,0.434679866,0.463354319,0.87568742,0.875991821,0.52755332,0.616071284,0.702143669,0.140529245
1997,8,14,0.416937053,0.503389359,0.290490657,0.417421043,0.340514243,0.341081768,0.354837775,-0.023007691,0.527553558,0.496736616,0.489692926,0.552574813,0.475551069,0.203455597,0.220742434,0.52542907,-0.065873623
1997,8,15,0.435769558,0.571389139,0.347224772,0.375749648,0.312335581,0.513924778,0.402886152,0.02286303,0.428687692,0.568631411,0.713651776,1.033008099,1.173224568,0.635403514,0.699693799,1.013264179,0.382338047
1997,8,16,0.184662282,0.383915812,0.236492544,0.186781764,0.160308927,0.35713169,0.316748679,0.022026241,0.523016453,0.690714598,0.447613537,0.633306205,0.575517237,0.251555622,0.216409341,0.457450092,-0.126091644
1997,8,17,0.009971529,0.236800179,0.139660105,0.036400214,0.072836466,0.205348641,0.184109136,-0.165065989,0.088016436,0.099939242,0.041873291,0.134952113,0.20490545,0.064009167,0.193668887,0.417258859,-0.030667543
1997,8,18,-0.116749078,0.113112688,0.126685902,0.112474084,0.188185841,0.282759279,0.236460909,-0.147977352,0.095961392,0.137899697,0.052795529,0.190704554,0.327180862,0.100961581,0.190762207,0.308426619,-0.132131442
1997,8,19,-0.277052045,-0.229594037,-0.127430052,-0.021983817,0.14528954,0.289605141,0.195483223,-0.21204704,0.115101725,0.310094118,0.163047582,0.496882677,0.612484455,0.348782033,0.36179772,0.412939012,-0.046207488
1997,8,20,0.056105778,-0.152261257,-0.171914756,-0.131799489,-0.004690148,0.101849452,0.03982063,-0.381189167,-0.125889882,-0.06198813,-0.243736565,-0.110099837,-0.14259918,-0.076297127,0.010847029,0.2237515,-0.141823262
1997,8,21,0.851125479,0.73065871,0.435408264,0.3798078,0.309650451,0.423127711,0.210700661,-0.245206207,-0.076600775,-0.182756573,-0.256917804,-0.240563303,-0.487644494,-0.166215613,-0.131362751,-0.115100607,-0.489461601
1997,8,22,0.813537598,0.921529531,0.773981154,0.666012704,0.483205676,0.639834106,0.290541738,-0.141432568,0.035723753,-0.0751592,-0.189730883,-0.164825216,-0.285559922,-0.018865632,0.108973332,0.224925861,-0.102252714
1997,8,23,0.382449597,0.494787067,0.68567127,1.033381224,0.746153474,0.820161462,0.385867327,-0.102503315,0.084064819,-0.037146747,-0.20558317,-0.37212795,-0.629682183,-0.34574762,-0.31291163,-0.200644717,-0.542621732
1997,8,24,0.622761488,0.692400515,0.860544205,1.130136967,0.519975424,0.529143333,0.245619297,-0.20512858,0.067618415,-0.076975115,-0.29588601,-0.637242138,-0.950514376,-0.570486903,-0.514468968,-0.395635456,-0.683519542
1997,8,25,0.938112438,0.929841936,0.874105036,1.029581308,0.497398317,0.553567231,0.377534091,-0.054019064,0.118209422,-0.095746405,-0.330657363,-0.770834684,-1.210573673,-0.768009901,-0.838939965,-0.729998827,-1.062823057
1997,8,26,1.105604291,1.02671206,0.853361309,0.908345461,0.501304507,0.405835122,0.186275229,-0.304768085,-0.07566452,-0.310300708,-0.509205461,-0.778494537,-1.125826836,-0.562454522,-0.567034721,-0.26586926,-0.547332048
1997,8,27,1.046286106,1.118863344,1.06139946,1.068143725,0.698213458,0.687386632,0.402308673,-0.056237936,0.15582855,-0.004871681,-0.121957108,-0.390615791,-0.874966979,-0.610390425,-0.692618072,-0.298226893,-0.444880962
1997,8,28,0.558147252,0.762278318,0.926520765,1.07008934,0.887751937,1.157155871,0.72029078,0.227461517,0.260751218,0.123404264,-0.059403799,-0.276638538,-0.601750076,-0.282692492,-0.323298872,0.127930909,-0.078522876
1997,8,29,0.129616767,0.226635814,0.527594745,0.75046289,0.675600171,1.086203456,0.869732857,0.578179121,0.735616684,0.64142406,0.317630827,0.268404365,0.054562896,0.032612212,-0.035092216,0.330413193,0.079984888
1997,8,30,0.094492882,0.031640142,0.282984227,0.49157691,0.413753062,0.835816801,0.802329302,0.619084835,0.674749613,0.536611855,0.163842857,0.190362394,0.063367091,0.003669024,-0.099809065,0.282059312,-0.003359653
1997,8,31,0.28665942,0.136156857,0.271017283,0.466185361,0.448916078,0.756132126,0.758712709,0.490007579,0.429566383,0.230125755,-0.013747161,-0.007461026,-0.125771299,-0.124996468,-0.223834351,0.192311093,-0.033353344
1997,9,1,0.293515533,0.202359185,0.309133977,0.434676886,0.405454665,0.70348835,0.741600573,0.500849485,0.493419528,0.293716133,0.033505104,0.052754454,0.038537242,-0.012991764,-0.11366716,0.255970925,-0.034355856
1997,9,2,0.176129982,0.146004468,0.223002151,0.359412283,0.279492974,0.618723452,0.763929963,0.631525278,0.918019235,0.943284273,0.519494832,0.518762767,0.372569561,0.131227896,0.020493997,0.366176933,0.000516042
1997,9,3,0.169787481,0.113784313,0.176408678,0.446164191,0.318404377,0.584195495,0.727325976,0.48301208,0.922543526,1.046539187,0.71719557,0.851817608,0.789029181,0.422220528,0.365626156,0.672331691,0.213221595
1997,9,4,0.400476068,0.367373824,0.32874164,0.646974444,0.385936409,0.622507215,0.901242554,0.966568053,1.493553877,1.567729115,0.930581152,0.956960678,0.636890113,0.204584002,0.046618175,0.423197091,-0.07739152
1997,9,5,0.333504856,0.304989904,0.234783515,0.528960109,0.352478713,0.653747201,1.154152036,1.56252265,1.952918887,1.820684433,1.037878156,1.131377578,0.880058825,0.34762305,0.308463663,0.64584446,0.094283044
1997,9,6,0.398813963,0.367578983,0.269910634,0.425860554,0.351431608,0.57434541,0.900915504,1.103081465,1.564213753,1.681742191,1.126465797,1.259493113,0.999082506,0.358620912,0.205568463,0.544137955,-0.094132021
1997,9,7,0.459541678,0.451032102,0.389388353,0.56267786,0.419625401,0.502661109,0.550963461,0.384270251,0.592256725,0.558191299,0.304848462,0.41785723,0.481708229,0.244828939,0.207375541,0.620271206,-0.003472149
1997,9,8,0.496099412,0.4610852,0.439609468,0.701681495,0.432487965,0.442612648,0.364215136,0.075892746,0.250768661,0.297846019,0.247584611,0.330760598,0.476732641,0.340094924,0.357765049,0.715369582,0.058424503
1997,9,9,0.481227934,0.494758725,0.465566993,0.626231134,0.337597013,0.230502188,0.097899534,-0.223615184,-0.115093976,-0.032467324,-0.055627432,0.024822351,0.107074663,0.131683454,0.272254378,0.708093405,0.05572027
1997,9,10,0.577772915,0.663406432,0.749026656,0.968128085,0.576254845,0.361277074,0.135421827,-0.278891325,-0.161377519,-0.11678651,-0.219349384,-0.214544699,-0.305775911,-0.171180576,-0.118909955,0.227618396,-0.231897786
1997,9,11,0.761814654,0.847302198,1.011827588,1.546809196,1.032553077,1.134655833,0.853652239,0.522082448,0.584852755,0.555037022,0.311739385,0.325994343,0.284104228,0.130061477,0.313805848,0.502947092,0.077654868
1997,9,12,0.411611438,0.323269427,0.280064493,0.858251214,0.853727221,1.409421206,1.420204639,1.520040631,1.450740457,1.457516909,0.763945878,0.75729984,0.500763953,0.093935318,0.192168459,0.356616855,-0.242036045
1997,9,13,0.145133525,-0.005793914,-0.201120615,0.082592279,0.306393504,0.521957934,0.603427529,0.598355293,0.540879011,0.639002979,0.207423761,0.274900645,0.270885348,0.079504997,0.20299761,0.325762808,-0.228417471
1997,9,14,0.08074905,0.028319985,-0.217237189,-0.052030265,0.116997555,-0.063118637,-0.0822758,-0.449995279,-0.414523244,-0.441514075,-0.871167183,-1.258780122,-2.652860403,-2.500151634,-2.318706512,-1.588483453,-1.525512457
1997,9,15,0.12564975,0.148955584,0.028545886,0.405145198,0.496459961,0.404251277,0.32984975,-0.101373881,0.05012203,-0.141146168,-0.227495208,-0.104439974,-0.474825978,-0.294159025,0.040342093,0.335235119,-0.188108832
1997,9,16,0.026335031,-0.00213933,-0.070445001,0.505189419,0.664397418,0.974485755,1.020337939,0.568287253,0.444010407,0.065228328,-0.052975796,-0.135486886,-0.625734329,-0.667833507,-0.443237096,0.230752915,-0.585989535
1997,9,17,0.101811618,-0.05815506,-0.245048583,0.283349305,0.365422845,0.506810904,0.622116029,0.267111748,0.25600639,0.070461154,-0.368629515,-0.554314435,-1.91659081,-1.913211703,-1.83049345,-0.821726143,-0.496909082
1997,9,18,0.28044349,0.27736342,-0.197545856,0.287697792,0.355088025,0.4519701,0.67210412,0.532343268,0.546164632,0.32862395,0.278138161,0.312429875,0.109742567,0.102482349,0.4315961,0.829784572,0.139717564
1997,9,19,0.516830146,0.656455576,0.370822102,0.49842006,0.323474407,0.535625815,0.784427285,0.838102102,1.223733187,1.288475633,1.177028775,1.069447994,1.231328249,0.379438072,0.431068599,0.686445832,0.059156045
1997,9,20,0.495345086,0.740880251,0.434300661,0.362710595,-0.046704054,0.091096252,0.325122237,0.171739072,0.333978832,0.361051768,0.401426136,0.528779805,1.054401636,0.548718214,0.457651615,0.65461868,0.152505636
1997,9,21,0.256168336,0.518270135,0.287028551,0.377466112,0.045761794,0.029845297,0.180020183,0.013622493,0.15192008,0.200450197,0.088721201,0.220429525,0.396397531,0.327704042,0.216193378,0.479192972,-0.009441048
1997,9,22,-0.041579634,0.245340347,0.169196486,0.651600122,0.388836056,0.335203469,0.366586953,0.292736501,0.496234894,0.477160931,0.205651805,0.351200521,0.210290015,0.108958378,0.060377456,0.261629373,-0.108345784
1997,9,23,-0.249440789,-0.029658638,-0.109343976,0.302710235,0.182616115,0.269419461,0.323961765,0.464393437,0.864494026,0.950100303,0.769511104,0.928699076,1.011174679,0.431523472,0.410713226,0.464327157,0.012746543
1997,9,24,-0.338587105,-0.21845904,-0.287639558,-0.04441905,-0.021064401,-0.067627653,-0.019966274,-0.100001991,0.104378834,0.095048398,0.099058889,0.233457133,0.434212893,0.223156244,0.220494598,0.410179436,-0.056326829
1997,9,25,-0.260855883,-0.141155198,-0.1943454,0.002227604,0.084504984,0.063667223,0.036009908,-0.247667834,-0.04235658,-0.129807413,-0.093255922,0.063438192,0.101122178,0.009064004,-0.093398735,0.060708493,-0.385829926
1997,9,26,-1.173744559,-0.582498789,-0.317605734,0.356092423,0.485114634,0.639293492,0.565852821,0.092365086,0.247305393,-0.072851077,-0.381761789,-0.351194024,-0.901157618,-0.919135749,-1.141392231,-0.852965117,-1.424140215
1997,9,27,0.877192557,-0.109811902,-0.59661144,0.56309998,0.808349609,1.342401147,1.517885685,1.4400388,1.709687352,1.291276574,0.607317209,0.197050616,0.114620343,-0.062223136,0.055060148,0.354142815,-0.426821947
1997,9,28,0.765303671,0.620612264,-0.036469713,-0.25960952,0.020854592,0.455747038,1.01439786,1.468047976,2.188807249,2.542509079,1.690985084,1.401266694,0.854350328,0.214652762,0.069836602,0.352650166,-0.607852995
1997,9,29,0.304671139,0.261029869,0.100511543,-0.040436238,-0.472432852,-0.539163053,0.085670486,-0.059088677,0.447754592,0.568138182,0.615297318,0.969770849,1.044182062,0.408678353,0.465008318,0.754259527,0.256411195
1997,9,30,-0.004450634,0.270309091,0.107301518,0.241547257,-0.340396762,-0.755672514,-0.073822826,-0.305807471,-0.002395794,-0.117877036,-0.552063227,-0.521712124,-0.92144978,-0.731982708,-0.980067194,-0.143348455,-0.767832041
1997,10,1,-0.029417425,0.242901281,0.154936075,0.370306551,0.00808993,-0.870865405,-0.363423705,-0.903010488,-0.651518941,-1.20963335,-1.761097312,-2.444799185,-2.92988205,-1.574013472,-1.981432438,-1.080755711,-1.182059407
1997,10,2,-0.027930528,0.249031693,0.308925629,0.601573706,0.416192621,-0.440213829,-0.069049492,-0.646661162,0.026958201,-0.05448509,-0.287514389,-0.54960984,-1.998493671,-0.892899394,-1.357073665,-0.560240388,-0.946369648
1997,10,3,-0.276184231,0.020593137,0.134822696,0.762511969,0.86525929,0.649413347,0.591391444,-0.266203761,-0.011842176,-0.179149553,-0.268524617,-0.494357705,-1.334669948,-0.735498667,-1.412596226,-0.204675436,-0.26822722
1997,10,4,-0.374201059,-0.34899649,-0.314610481,0.164540917,0.506335497,0.714502633,0.763982832,0.075703561,0.234984383,0.054767206,-0.249499559,-0.024236739,-0.675054014,-0.451650381,-1.000257611,-0.025527596,0.318236053
1997,10,5,-0.186681584,-0.17512469,-0.247665644,0.217112303,0.663352966,1.504485369,1.931195259,1.523246288,1.668622971,1.176713109,0.612785339,0.659523308,1.24431932,0.566012979,0.952301979,1.252396822,1.206928253
1997,10,6,-0.327997774,-0.170490786,-0.116041347,0.497506738,0.729271293,1.759069562,2.484345675,2.572919846,3.588464737,4.242553234,3.207018375,3.773008823,3.922037601,1.194725871,1.493266582,1.520281315,0.524245322
1997,10,7,0.477688432,0.983666897,1.449212313,2.54422164,1.887246609,3.664488077,3.664772034,2.977624893,3.141905069,2.818873882,1.19901824,1.847791553,2.294759512,0.391484588,0.976445794,1.572374105,0.477979928
1997,10,8,0.164619267,0.450427055,0.650987983,0.977546513,0.190268159,0.887696266,0.847900629,-0.032568157,-0.092667475,-0.194369182,-1.005926728,-0.693082809,-1.704534769,-0.924173117,-2.199965954,-0.683927655,-1.491990328
1997,10,9,0.10950619,0.139536917,-0.23755455,0.163755059,-0.370527774,-0.507755876,-0.031531818,-0.885583341,-0.024688952,-0.131615192,-0.978406191,-1.014409542,-2.785941601,-1.390081167,-3.377621889,-1.82320106,-1.875850797
1997,10,10,0.483216584,0.666858673,0.025115967,0.456108391,-0.024623871,-0.120958775,0.119164601,-0.594870329,0.242417961,0.12597248,-0.078550711,-0.151569173,0.364658892,0.542097867,0.411110401,0.86717087,0.16972059
1997,10,11,1.553729296,1.763230085,1.252517939,1.669995904,1.259443998,2.107411146,1.87244761,1.056209803,1.984539628,1.504569411,0.751304746,0.783265829,1.582499266,0.728858471,1.26448822,1.685233593,0.610949636
1997,10,12,1.183704734,1.763051629,1.632072926,0.630803823,0.432570875,1.980522156,1.316144109,1.071866512,1.421812415,1.285875559,0.44589892,0.425130725,0.797215879,0.151090205,0.560876608,1.217214584,0.155595243
1997,10,13,-0.240625918,0.446842372,0.349626333,-0.18077895,-0.349638134,0.094762295,0.209627628,-0.231295705,0.562214494,0.927053154,0.71881485,0.969467461,0.98549813,0.267610878,0.21282737,0.720438778,-0.086350068
